Taille,Test,CPU,Mem,Action,Structure
23182000,132,11.33,852432,removeValue_last,arraylist
23182000,132,11.49,875724,removeValue_last,vector
14024000,132,9.18,607620,changeValue_first,arraylist
14024000,132,6.68,465328,changeValue_first,vector
12004000,132,5.54,419004,changeValue_middle,arraylist
12004000,132,6.13,452392,changeValue_middle,vector
18458000,132,9.68,669104,changeValue_last,arraylist
18458000,132,7.61,587588,changeValue_last,vector
12403000,132,5.42,445616,getValue_first,arraylist
12403000,132,4.43,421740,getValue_first,vector
29390000,132,13.72,942068,getValue_middle,arraylist
29390000,132,13.25,938296,getValue_middle,vector
18975000,132,9.51,684172,getValue_last,arraylist
18975000,132,8.74,651284,getValue_last,vector
17591000,133,9.02,669084,insert,arraylist
17591000,133,7.64,571016,insert,vector
30924000,133,14.45,948684,removeValue_first,arraylist
30924000,133,13.23,970864,removeValue_first,vector
18601000,133,9.66,676324,removeValue_middle,arraylist
18601000,133,9.67,653468,removeValue_middle,vector
28814000,133,13.15,949640,removeValue_last,arraylist
28814000,133,13.02,950308,removeValue_last,vector
9408000,133,4.56,361836,changeValue_first,arraylist
9408000,133,3.14,314712,changeValue_first,vector
31149000,133,13.56,955536,changeValue_middle,arraylist
31149000,133,13.27,950296,changeValue_middle,vector
26899000,133,12.76,955388,changeValue_last,arraylist
26899000,133,12.06,875672,changeValue_last,vector
25059000,133,11.56,842772,getValue_first,arraylist
25059000,133,11.61,877932,getValue_first,vector
11672000,133,5.37,418764,getValue_middle,arraylist
11672000,133,6.30,453424,getValue_middle,vector
27411000,133,12.73,955356,getValue_last,arraylist
27411000,133,12.06,882840,getValue_last,vector
13332000,134,5.83,443240,insert,arraylist
13332000,134,6.69,449024,insert,vector
19973000,134,11.25,726460,removeValue_first,arraylist
19973000,134,9.90,662724,removeValue_first,vector
14654000,134,9.94,625540,removeValue_middle,arraylist
14654000,134,5.52,476592,removeValue_middle,vector
17075000,134,9.57,652428,removeValue_last,arraylist
17075000,134,8.52,622340,removeValue_last,vector
9174000,134,4.56,349860,changeValue_first,arraylist
9174000,134,3.11,312220,changeValue_first,vector
30141000,134,13.31,950396,changeValue_middle,arraylist
30141000,134,11.00,911636,changeValue_middle,vector
25511000,134,11.42,850376,changeValue_last,arraylist
25511000,134,11.20,910928,changeValue_last,vector
10098000,134,4.84,377776,getValue_first,arraylist
10098000,134,3.98,352192,getValue_first,vector
27288000,134,13.44,953312,getValue_middle,arraylist
27288000,134,11.90,875656,getValue_middle,vector
22480000,134,11.43,853144,getValue_last,arraylist
22480000,134,11.66,881136,getValue_last,vector
21147000,135,11.58,846420,insert,arraylist
21147000,135,10.47,845736,insert,vector
30361000,135,13.67,949652,removeValue_first,arraylist
30361000,135,14.01,950644,removeValue_first,vector
15614000,135,10.24,639788,removeValue_middle,arraylist
15614000,135,5.55,472096,removeValue_middle,vector
28228000,135,13.49,946908,removeValue_last,arraylist
28228000,135,13.00,935388,removeValue_last,vector
15112000,135,9.29,618376,changeValue_first,arraylist
15112000,135,5.32,471464,changeValue_first,vector
12762000,135,5.70,441736,changeValue_middle,arraylist
12762000,135,4.96,471260,changeValue_middle,vector
32489000,135,20.57,1232700,changeValue_last,arraylist
32489000,135,12.61,997288,changeValue_last,vector
30928000,135,13.43,952172,getValue_first,arraylist
30928000,135,13.42,937964,getValue_first,vector
11959000,135,5.65,419200,getValue_middle,arraylist
11959000,135,4.43,414932,getValue_middle,vector
28297000,135,13.39,953480,getValue_last,arraylist
28297000,135,11.11,907488,getValue_last,vector
25727000,136,12.72,953436,insert,arraylist
25727000,136,10.78,911072,insert,vector
20295000,136,10.73,728856,removeValue_first,arraylist
20295000,136,8.99,686408,removeValue_first,vector
27294000,136,13.59,949256,removeValue_middle,arraylist
27294000,136,12.14,889908,removeValue_middle,vector
12510000,136,5.81,441616,removeValue_last,arraylist
12510000,136,5.11,471164,removeValue_last,vector
21386000,136,10.88,849720,changeValue_first,arraylist
21386000,136,10.57,846280,changeValue_first,vector
12429000,136,5.64,420088,changeValue_middle,arraylist
12429000,136,6.38,455076,changeValue_middle,vector
12668000,136,5.69,442792,changeValue_last,arraylist
12668000,136,6.42,454140,changeValue_last,vector
24296000,136,11.82,854800,getValue_first,arraylist
24296000,136,9.81,882664,getValue_first,vector
32187000,136,15.68,1163172,getValue_middle,arraylist
32187000,136,13.09,981832,getValue_middle,vector
15864000,136,9.50,637808,getValue_last,arraylist
15864000,136,5.25,475316,getValue_last,vector
27309000,137,13.04,951732,insert,arraylist
27309000,137,11.22,919168,insert,vector
15636000,137,9.76,634944,removeValue_first,arraylist
15636000,137,7.64,532312,removeValue_first,vector
30170000,137,13.80,949928,removeValue_middle,arraylist
30170000,137,11.90,931176,removeValue_middle,vector
28798000,137,13.19,954040,removeValue_last,arraylist
28798000,137,13.06,939848,removeValue_last,vector
5182000,137,2.76,246304,changeValue_first,arraylist
5182000,137,2.13,206468,changeValue_first,vector
10482000,137,4.71,373796,changeValue_middle,arraylist
10482000,137,4.06,348420,changeValue_middle,vector
22010000,137,11.39,850644,changeValue_last,arraylist
22010000,137,10.10,865108,changeValue_last,vector
6946000,137,3.79,313396,getValue_first,arraylist
6946000,137,2.39,276876,getValue_first,vector
27724000,137,13.32,951324,getValue_middle,arraylist
27724000,137,11.97,888320,getValue_middle,vector
31138000,137,13.29,943552,getValue_last,arraylist
31138000,137,13.39,955552,getValue_last,vector
14967000,138,8.95,623720,insert,arraylist
14967000,138,7.35,524908,insert,vector
31084000,138,13.58,951252,removeValue_first,arraylist
31084000,138,14.33,966596,removeValue_first,vector
8808000,138,4.54,351952,removeValue_middle,arraylist
8808000,138,3.09,313096,removeValue_middle,vector
5372000,138,2.83,249540,removeValue_last,arraylist
5372000,138,2.27,253616,removeValue_last,vector
17605000,138,9.47,658024,changeValue_first,arraylist
17605000,138,7.24,574056,changeValue_first,vector
31256000,138,13.77,1076520,changeValue_middle,arraylist
31256000,138,11.93,929496,changeValue_middle,vector
16078000,138,9.19,639196,changeValue_last,arraylist
16078000,138,7.33,547920,changeValue_last,vector
24705000,138,11.62,847660,getValue_first,arraylist
24705000,138,9.43,875860,getValue_first,vector
20876000,138,11.23,849060,getValue_middle,arraylist
20876000,138,8.79,711172,getValue_middle,vector
26909000,138,12.90,955460,getValue_last,arraylist
26909000,138,12.25,877456,getValue_last,vector
29693000,139,13.26,945332,insert,arraylist
29693000,139,13.14,954700,insert,vector
21733000,139,11.36,852560,removeValue_first,arraylist
21733000,139,11.02,860048,removeValue_first,vector
8934000,139,4.51,351788,removeValue_middle,arraylist
8934000,139,3.17,314204,removeValue_middle,vector
17100000,139,9.40,651920,removeValue_last,arraylist
17100000,139,8.86,618568,removeValue_last,vector
5942000,139,2.84,262352,changeValue_first,arraylist
5942000,139,2.19,262644,changeValue_first,vector
23888000,139,11.30,849672,changeValue_middle,arraylist
23888000,139,11.51,893216,changeValue_middle,vector
19461000,139,9.98,689316,changeValue_last,arraylist
19461000,139,7.73,603540,changeValue_last,vector
27030000,139,12.59,934148,getValue_first,arraylist
27030000,139,11.68,892860,getValue_first,vector
10533000,139,4.70,368032,getValue_middle,arraylist
10533000,139,5.93,451072,getValue_middle,vector
28244000,139,13.01,953644,getValue_last,arraylist
28244000,139,11.31,908280,getValue_last,vector
7872000,140,3.84,305856,insert,arraylist
7872000,140,3.09,314208,insert,vector
22685000,140,11.66,855092,removeValue_first,arraylist
22685000,140,11.73,886660,removeValue_first,vector
17803000,140,9.38,666888,removeValue_middle,arraylist
17803000,140,7.70,583052,removeValue_middle,vector
23295000,140,11.42,848936,removeValue_last,arraylist
23295000,140,10.39,863776,removeValue_last,vector
21674000,140,11.41,849308,changeValue_first,arraylist
21674000,140,10.19,856980,changeValue_first,vector
5458000,140,2.89,257716,changeValue_middle,arraylist
5458000,140,2.23,250592,changeValue_middle,vector
30472000,140,13.40,950164,changeValue_last,arraylist
30472000,140,13.40,947268,changeValue_last,vector
22118000,140,11.65,855648,getValue_first,arraylist
22118000,140,11.36,884660,getValue_first,vector
23264000,140,11.20,850272,getValue_middle,arraylist
23264000,140,11.29,893916,getValue_middle,vector
26925000,140,13.22,954748,getValue_last,arraylist
26925000,140,12.02,887856,getValue_last,vector
7595000,141,3.86,305836,insert,arraylist
7595000,141,2.95,318176,insert,vector
19175000,141,9.94,683968,removeValue_first,arraylist
19175000,141,9.54,654536,removeValue_first,vector
22822000,141,11.45,846684,removeValue_middle,arraylist
22822000,141,11.77,880572,removeValue_middle,vector
32157000,141,16.43,1176384,removeValue_last,arraylist
32157000,141,12.84,995520,removeValue_last,vector
25367000,141,11.41,852944,changeValue_first,arraylist
25367000,141,11.49,895752,changeValue_first,vector
10528000,141,4.76,380652,changeValue_middle,arraylist
10528000,141,5.65,452168,changeValue_middle,vector
17972000,141,9.48,666268,changeValue_last,arraylist
17972000,141,8.61,633316,changeValue_last,vector
9084000,141,4.54,355400,getValue_first,arraylist
9084000,141,3.00,311120,getValue_first,vector
17595000,141,9.48,662496,getValue_middle,arraylist
17595000,141,8.54,624408,getValue_middle,vector
22946000,141,11.51,850168,getValue_last,arraylist
22946000,141,11.53,888208,getValue_last,vector
23124000,142,11.81,852136,insert,arraylist
23124000,142,10.05,858396,insert,vector
21136000,142,11.19,851512,removeValue_first,arraylist
21136000,142,9.88,889652,removeValue_first,vector
10223000,142,4.65,381788,removeValue_middle,arraylist
10223000,142,3.95,353320,removeValue_middle,vector
23403000,142,10.95,851392,removeValue_last,arraylist
23403000,142,11.26,880492,removeValue_last,vector
29981000,142,13.42,954532,changeValue_first,arraylist
29981000,142,11.92,920212,changeValue_first,vector
29547000,142,12.85,959152,changeValue_middle,arraylist
29547000,142,12.87,959468,changeValue_middle,vector
21419000,142,10.83,854248,changeValue_last,arraylist
21419000,142,10.55,851992,changeValue_last,vector
9325000,142,4.85,378640,getValue_first,arraylist
9325000,142,3.23,319160,getValue_first,vector
8864000,142,4.45,352380,getValue_middle,arraylist
8864000,142,3.28,312872,getValue_middle,vector
15126000,142,9.17,623328,getValue_last,arraylist
15126000,142,5.22,469048,getValue_last,vector
20095000,143,10.26,731856,insert,arraylist
20095000,143,8.96,684080,insert,vector
14230000,143,9.51,609224,removeValue_first,arraylist
14230000,143,5.66,464860,removeValue_first,vector
23920000,143,11.77,847516,removeValue_middle,arraylist
23920000,143,11.53,877272,removeValue_middle,vector
28303000,143,13.04,954352,removeValue_last,arraylist
28303000,143,11.43,924580,removeValue_last,vector
9415000,143,4.64,377012,changeValue_first,arraylist
9415000,143,3.18,317160,changeValue_first,vector
6590000,143,3.75,307512,changeValue_middle,arraylist
6590000,143,2.30,264944,changeValue_middle,vector
26608000,143,12.75,948796,changeValue_last,arraylist
26608000,143,11.45,894088,changeValue_last,vector
19601000,143,9.60,691428,getValue_first,arraylist
19601000,143,9.03,659184,getValue_first,vector
32364000,143,15.73,1174956,getValue_middle,arraylist
32364000,143,12.29,986428,getValue_middle,vector
9431000,143,4.45,364676,getValue_last,arraylist
9431000,143,3.13,316752,getValue_last,vector
18215000,144,9.30,668440,insert,arraylist
18215000,144,7.52,580140,insert,vector
31862000,144,15.82,1168968,removeValue_first,arraylist
31862000,144,14.25,956236,removeValue_first,vector
11100000,144,5.21,378728,removeValue_middle,arraylist
11100000,144,4.25,421780,removeValue_middle,vector
13470000,144,5.71,440540,removeValue_last,arraylist
13470000,144,6.49,461976,removeValue_last,vector
30852000,144,13.36,953776,changeValue_first,arraylist
30852000,144,12.65,979680,changeValue_first,vector
15842000,144,9.61,631552,changeValue_middle,arraylist
15842000,144,7.16,548264,changeValue_middle,vector
19605000,144,9.73,695772,changeValue_last,arraylist
19605000,144,9.00,659704,changeValue_last,vector
26215000,144,12.57,944084,getValue_first,arraylist
26215000,144,11.98,875220,getValue_first,vector
31695000,144,15.95,1169232,getValue_middle,arraylist
31695000,144,12.96,938856,getValue_middle,vector
24536000,144,11.88,853044,getValue_last,arraylist
24536000,144,11.53,887304,getValue_last,vector
29950000,145,13.47,956640,insert,arraylist
29950000,145,12.30,967440,insert,vector
30427000,145,13.35,949152,removeValue_first,arraylist
30427000,145,13.80,947016,removeValue_first,vector
14253000,145,9.53,617524,removeValue_middle,arraylist
14253000,145,5.44,476152,removeValue_middle,vector
22723000,145,11.26,852384,removeValue_last,arraylist
22723000,145,11.23,883044,removeValue_last,vector
27593000,145,12.75,955120,changeValue_first,arraylist
27593000,145,11.09,928880,changeValue_first,vector
12428000,145,5.66,441156,changeValue_middle,arraylist
12428000,145,4.29,422008,changeValue_middle,vector
15536000,145,9.34,634392,changeValue_last,arraylist
15536000,145,5.30,468360,changeValue_last,vector
15367000,145,9.50,626348,getValue_first,arraylist
15367000,145,7.66,528436,getValue_first,vector
12535000,145,5.63,435468,getValue_middle,arraylist
12535000,145,6.18,450280,getValue_middle,vector
18571000,145,9.62,676600,getValue_last,arraylist
18571000,145,7.29,589160,getValue_last,vector
15189000,146,9.16,629628,insert,arraylist
15189000,146,7.84,531932,insert,vector
13082000,146,5.97,418352,removeValue_first,arraylist
13082000,146,6.98,456964,removeValue_first,vector
11429000,146,5.20,384252,removeValue_middle,arraylist
11429000,146,4.33,422948,removeValue_middle,vector
11290000,146,4.75,377028,removeValue_last,arraylist
11290000,146,6.17,454236,removeValue_last,vector
30522000,146,12.94,916864,changeValue_first,arraylist
30522000,146,13.42,975560,changeValue_first,vector
16252000,146,9.34,642652,changeValue_middle,arraylist
16252000,146,7.34,557600,changeValue_middle,vector
8464000,146,3.84,307616,changeValue_last,arraylist
8464000,146,3.06,321428,changeValue_last,vector
10631000,146,4.84,378560,getValue_first,arraylist
10631000,146,4.13,420560,getValue_first,vector
31626000,146,15.41,1165180,getValue_middle,arraylist
31626000,146,13.37,949852,getValue_middle,vector
25252000,146,12.02,845792,getValue_last,arraylist
25252000,146,10.24,872744,getValue_last,vector
32250000,147,15.62,1176724,insert,arraylist
32250000,147,13.55,942148,insert,vector
24664000,147,12.40,854628,removeValue_first,arraylist
24664000,147,10.05,865764,removeValue_first,vector
16386000,147,9.53,648804,removeValue_middle,arraylist
16386000,147,9.18,614404,removeValue_middle,vector
17514000,147,9.30,659864,removeValue_last,arraylist
17514000,147,8.97,626432,removeValue_last,vector
29722000,147,13.38,949304,changeValue_first,arraylist
29722000,147,13.58,939804,changeValue_first,vector
30007000,147,13.13,951396,changeValue_middle,arraylist
30007000,147,11.39,895892,changeValue_middle,vector
10939000,147,4.87,382368,changeValue_last,arraylist
10939000,147,4.34,417192,changeValue_last,vector
32730000,147,15.29,1171592,getValue_first,arraylist
32730000,147,13.19,1004312,getValue_first,vector
18326000,147,9.34,674280,getValue_middle,arraylist
18326000,147,8.91,640956,getValue_middle,vector
